player_id,season,week,format,position,score,vor,tier,debug_components
00-0032385,2024,,dynasty,WR,49.85480668257757,-9.361322195704048,3,"{'proj3': 46.330548926014316, 'age_score': 75.0, 'role': 18.217979315831343, 'eff': 45.942720763723145, 'team': 54.892601431980914, 'ped': 95.2}"
00-0032398,2024,,dynasty,WR,53.731161495624505,-5.484967382657111,2,"{'proj3': 63.18615751789976, 'age_score': 75.0, 'role': 15.83134447096261, 'eff': 38.36515513126491, 'team': 36.67462211614956, 'ped': 92.0}"
00-0032464,2024,,dynasty,WR,39.05673190135242,-20.159396976929195,4,"{'proj3': 27.23747016706444, 'age_score': 80.0, 'role': 31.5035799522673, 'eff': 23.15035799522673, 'team': 19.252187748607795, 'ped': 87.2}"
00-0032543,2024,,dynasty,WR,45.75689737470168,-13.459231503579936,4,"{'proj3': 33.263723150358, 'age_score': 75.0, 'role': 42.482100238663485, 'eff': 28.042959427207634, 'team': 75.89498806682577, 'ped': 52.0}"
00-0032688,2024,,dynasty,WR,45.357180588703265,-13.85894828957835,4,"{'proj3': 40.48329355608592, 'age_score': 75.0, 'role': 37.867939538583926, 'eff': 24.105011933174225, 'team': 32.85600636435959, 'ped': 85.6}"
00-0032775,2024,,dynasty,WR,50.923207637231506,-8.29292124105011,3,"{'proj3': 42.869928400954656, 'age_score': 85.0, 'role': 49.482895783611774, 'eff': 25.775656324582343, 'team': 42.720763723150355, 'ped': 83.2}"
00-0032791,2024,,dynasty,WR,48.516938743038985,-10.699190135242631,3,"{'proj3': 41.766109785202865, 'age_score': 75.0, 'role': 34.28798727128083, 'eff': 50.11933174224344, 'team': 27.048528241845663, 'ped': 75.2}"
00-0032951,2024,,dynasty,WR,44.939807478122525,-14.276321400159091,4,"{'proj3': 31.772076372315034, 'age_score': 85.0, 'role': 48.766905330151154, 'eff': 20.346062052505964, 'team': 46.857597454256165, 'ped': 52.800000000000004}"
00-0032977,2024,,dynasty,WR,58.87056324582339,-0.345565632458225,1,"{'proj3': 44.24224343675418, 'age_score': 85.0, 'role': 65.31424025457439, 'eff': 44.33174224343675, 'team': 76.6109785202864, 'ped': 78.8}"
00-0033009,2024,,dynasty,WR,55.87105171042164,-3.3450771678599764,2,"{'proj3': 48.68735083532219, 'age_score': 85.0, 'role': 54.972155926809855, 'eff': 32.10023866348448, 'team': 48.846459824980116, 'ped': 97.2}"
00-0033040,2024,,dynasty,WR,53.84795226730311,-5.368176610978509,2,"{'proj3': 45.70405727923628, 'age_score': 80.0, 'role': 37.390612569610184, 'eff': 37.94749403341289, 'team': 85.6801909307876, 'ped': 75.6}"
00-0033251,2024,,dynasty,WR,44.14538583929992,-15.070743038981696,4,"{'proj3': 33.114558472553696, 'age_score': 85.0, 'role': 20.365950676213206, 'eff': 22.37470167064439, 'team': 64.12092283214001, 'ped': 100.0}"
00-0033282,2024,,dynasty,WR,42.281158313444706,-16.93497056483691,4,"{'proj3': 36.51551312649164, 'age_score': 90.0, 'role': 3.0230708035003975, 'eff': 14.677804295942721, 'team': 57.59745425616547, 'ped': 99.6}"
00-0033292,2024,,dynasty,WR,53.856932378679396,-5.35919649960222,2,"{'proj3': 44.9582338902148, 'age_score': 80.0, 'role': 24.18456642800318, 'eff': 58.59188544152745, 'team': 64.35958631662689, 'ped': 98.4}"
00-0033307,2024,,dynasty,WR,56.871777247414485,-2.3443516308671306,1,"{'proj3': 50.5071599045346, 'age_score': 85.0, 'role': 48.6873508353222, 'eff': 40.09546539379475, 'team': 50.278440731901355, 'ped': 94.4}"
00-0033375,2024,,dynasty,WR,44.83338902147972,-14.382739856801898,4,"{'proj3': 31.59307875894988, 'age_score': 80.0, 'role': 39.93635640413684, 'eff': 30.369928400954652, 'team': 41.28878281622912, 'ped': 92.0}"
00-0033460,2024,,dynasty,WR,54.56562291169451,-4.6505059665871045,2,"{'proj3': 50.08949880668258, 'age_score': 90.0, 'role': 47.41447891805887, 'eff': 39.856801909307876, 'team': 30.787589498806682, 'ped': 42.800000000000004}"
00-0033466,2024,,dynasty,WR,50.49561336515514,-8.720515513126479,3,"{'proj3': 46.39021479713604, 'age_score': 85.0, 'role': 38.42482100238663, 'eff': 33.47255369928401, 'team': 41.527446300715994, 'ped': 41.6}"
00-0033536,2024,,dynasty,WR,49.50905966587113,-9.707069212410488,3,"{'proj3': 48.120525059665866, 'age_score': 85.0, 'role': 20.60461416070008, 'eff': 36.51551312649165, 'team': 52.983293556085926, 'ped': 32.8}"
00-0033555,2024,,dynasty,WR,55.12737788385044,-4.088750994431173,2,"{'proj3': 47.285202863961814, 'age_score': 80.0, 'role': 62.13206046141607, 'eff': 35.381861575178995, 'team': 71.91726332537787, 'ped': 18.400000000000006}"
00-0033572,2024,,dynasty,WR,52.97036595067622,-6.245762927605398,2,"{'proj3': 36.30668257756563, 'age_score': 85.0, 'role': 58.790771678599846, 'eff': 54.35560859188544, 'team': 21.081941129673826, 'ped': 100.0}"
00-0033589,2024,,dynasty,WR,63.88365155131265,4.667522673031037,1,"{'proj3': 67.95942720763722, 'age_score': 85.0, 'role': 28.32140015910899, 'eff': 63.18615751789976, 'team': 42.482100238663485, 'ped': 100.0}"
00-0033591,2024,,dynasty,WR,49.40592680986476,-9.810202068416856,3,"{'proj3': 43.70525059665871, 'age_score': 90.0, 'role': 5.568814638027049, 'eff': 36.813842482100235, 'team': 65.23468575974543, 'ped': 100.0}"
00-0033857,2024,,dynasty,WR,50.12032617342879,-9.095802704852822,3,"{'proj3': 33.26372315035799, 'age_score': 95.0, 'role': 40.334128878281625, 'eff': 44.21241050119331, 'team': 30.469371519490853, 'ped': 100.0}"
00-0033891,2024,,dynasty,WR,56.888225934765316,-2.3279029435162997,1,"{'proj3': 61.78400954653938, 'age_score': 85.0, 'role': 3.818615751789976, 'eff': 44.74940334128878, 'team': 69.84884645982498, 'ped': 100.0}"
00-0033908,2024,,dynasty,WR,48.76366746221161,-10.452461416070008,3,"{'proj3': 38.633651551312646, 'age_score': 75.0, 'role': 59.58631662688941, 'eff': 34.546539379474936, 'team': 35.00397772474145, 'ped': 58.0}"
00-0033921,2024,,dynasty,WR,51.9247923627685,-7.291336515513116,3,"{'proj3': 37.14200477326969, 'age_score': 90.0, 'role': 44.94828957836118, 'eff': 40.09546539379475, 'team': 56.563245823389025, 'ped': 78.4}"
00-0033943,2024,,dynasty,WR,46.41914558472554,-12.796983293556075,4,"{'proj3': 27.17780429594272, 'age_score': 85.0, 'role': 52.983293556085926, 'eff': 23.44868735083532, 'team': 71.36038186157519, 'ped': 69.6}"
00-0034054,2024,,dynasty,WR,45.139269689737475,-14.076859188544141,4,"{'proj3': 38.72315035799523, 'age_score': 85.0, 'role': 11.376292760540972, 'eff': 44.68973747016707, 'team': 44.63007159904535, 'ped': 37.2}"
00-0034104,2024,,dynasty,WR,50.74668735083533,-8.469441527446286,3,"{'proj3': 45.346062052505964, 'age_score': 90.0, 'role': 29.594272076372317, 'eff': 30.608591885441527, 'team': 78.99761336515513, 'ped': 1.5999999999999943}"
00-0034272,2024,,dynasty,WR,62.33035003977726,3.1142211614956423,1,"{'proj3': 64.85680190930788, 'age_score': 85.0, 'role': 63.64359586316627, 'eff': 48.26968973747017, 'team': 37.15194908512331, 'ped': 0.0}"
00-0034279,2024,,dynasty,WR,50.5764232299125,-8.639705648369116,3,"{'proj3': 46.4200477326969, 'age_score': 95.0, 'role': 11.137629276054097, 'eff': 44.39140811455847, 'team': 28.95783611774065, 'ped': 88.4}"
00-0034297,2024,,dynasty,WR,46.442087509944315,-12.7740413683373,4,"{'proj3': 29.92243436754177, 'age_score': 80.0, 'role': 61.33651551312649, 'eff': 39.021479713603824, 'team': 17.820206841686556, 'ped': 72.4}"
00-0034317,2024,,dynasty,WR,44.625363564041365,-14.590765314240251,4,"{'proj3': 38.18615751789976, 'age_score': 85.0, 'role': 1.4319809069212408, 'eff': 35.859188544152744, 'team': 54.01750198886237, 'ped': 99.2}"
00-0034348,2024,,dynasty,WR,56.375409705648366,-2.84071917263325,1,"{'proj3': 59.48687350835322, 'age_score': 90.0, 'role': 15.43357199681782, 'eff': 47.0763723150358, 'team': 38.345266507557675, 'ped': 84.0}"
00-0034353,2024,,dynasty,WR,51.26447573587908,-7.9516531424025345,3,"{'proj3': 52.565632458233885, 'age_score': 85.0, 'role': 1.988862370723946, 'eff': 48.985680190930786, 'team': 50.91487669053301, 'ped': 67.6}"
00-0034386,2024,,dynasty,WR,53.55219093078759,-5.663937947494027,2,"{'proj3': 37.02267303102625, 'age_score': 90.0, 'role': 55.8472553699284, 'eff': 43.67541766109785, 'team': 56.324582338902154, 'ped': 62.4}"
00-0034395,2024,,dynasty,WR,55.32300079554495,-3.8931280827366663,2,"{'proj3': 51.163484486873514, 'age_score': 90.0, 'role': 21.559268098647575, 'eff': 52.50596658711218, 'team': 57.597454256165484, 'ped': 57.2}"
00-0034406,2024,,dynasty,WR,58.77356085918854,-0.4425680190930734,1,"{'proj3': 51.40214797136038, 'age_score': 90.0, 'role': 60.62052505966587, 'eff': 43.25775656324583, 'team': 57.75656324582339, 'ped': 19.599999999999994}"
00-0034407,2024,,dynasty,WR,43.51778997613365,-15.698338902147967,4,"{'proj3': 31.294749403341285, 'age_score': 95.0, 'role': 24.900556881463803, 'eff': 30.608591885441527, 'team': 45.1073985680191, 'ped': 17.200000000000003}"
00-0034411,2024,,dynasty,WR,57.13007159904535,-2.0860572792362646,1,"{'proj3': 47.55369928400955, 'age_score': 90.0, 'role': 52.744630071599055, 'eff': 34.24821002386635, 'team': 57.995226730310264, 'ped': 100.0}"
00-0034418,2024,,dynasty,WR,54.131264916467785,-5.084863961813831,2,"{'proj3': 37.38066825775657, 'age_score': 90.0, 'role': 51.63086714399363, 'eff': 41.050119331742245, 'team': 61.097852028639615, 'ped': 100.0}"
00-0034419,2024,,dynasty,WR,42.50855210819412,-16.7075767700875,4,"{'proj3': 33.38305489260143, 'age_score': 90.0, 'role': 8.194112967382658, 'eff': 21.30071599045346, 'team': 53.30151153540175, 'ped': 100.0}"
00-0034487,2024,,dynasty,WR,55.392378679395385,-3.8237501988862306,2,"{'proj3': 42.18377088305489, 'age_score': 90.0, 'role': 64.51869530628481, 'eff': 25.059665871121716, 'team': 66.030230708035, 'ped': 82.0}"
00-0034521,2024,,dynasty,WR,51.48024343675418,-7.7358854415274365,3,"{'proj3': 46.71837708830549, 'age_score': 90.0, 'role': 43.277645186953066, 'eff': 27.267303102625295, 'team': 38.902147971360385, 'ped': 49.6}"
00-0034646,2024,,dynasty,WR,47.28251869530628,-11.933610182975336,4,"{'proj3': 43.76491646778043, 'age_score': 90.0, 'role': 17.42243436754177, 'eff': 36.217183770883054, 'team': 42.32299124900556, 'ped': 25.599999999999994}"
00-0034653,2024,,dynasty,WR,47.365387430389816,-11.8507414478918,4,"{'proj3': 42.75059665871122, 'age_score': 100.0, 'role': 32.14001591089897, 'eff': 25.536992840095465, 'team': 12.251392203659506, 'ped': 25.200000000000003}"
00-0034732,2024,,dynasty,WR,60.32557677008751,1.1094478918058925,1,"{'proj3': 60.05369928400955, 'age_score': 90.0, 'role': 25.05966587112172, 'eff': 43.25775656324582, 'team': 72.23548130469372, 'ped': 100.0}"
00-0034764,2024,,dynasty,WR,46.53805250596658,-12.678076372315033,4,"{'proj3': 36.36634844868735, 'age_score': 90.0, 'role': 4.216388225934765, 'eff': 34.24821002386635, 'team': 74.94033412887829, 'ped': 99.2}"
00-0034765,2024,,dynasty,WR,51.195360381861576,-8.02076849642004,3,"{'proj3': 38.72315035799523, 'age_score': 90.0, 'role': 49.323786793953865, 'eff': 26.610978520286395, 'team': 51.312649164677815, 'ped': 90.8}"
00-0034775,2024,,dynasty,WR,50.3516722354813,-8.864456642800313,3,"{'proj3': 48.866348448687354, 'age_score': 95.0, 'role': 16.706443914081145, 'eff': 43.31742243436754, 'team': 26.650755767700872, 'ped': 31.200000000000003}"
00-0034777,2024,,dynasty,WR,55.16955449482896,-4.046574383452658,2,"{'proj3': 50.47732696897375, 'age_score': 95.0, 'role': 28.082736674622115, 'eff': 25.71599045346062, 'team': 79.55449482895783, 'ped': 78.0}"
00-0034827,2024,,dynasty,WR,53.160413683373115,-6.055715194908501,2,"{'proj3': 45.704057279236274, 'age_score': 95.0, 'role': 41.050119331742245, 'eff': 39.26014319809069, 'team': 40.1750198886237, 'ped': 34.0}"
00-0034837,2024,,dynasty,WR,49.1500906921241,-10.066038186157513,3,"{'proj3': 37.917661097852026, 'age_score': 85.0, 'role': 10.34208432776452, 'eff': 51.78997613365155, 'team': 67.30310262529834, 'ped': 98.4}"
00-0034854,2024,,dynasty,WR,50.927334924423235,-8.28879395385838,3,"{'proj3': 42.57159904534606, 'age_score': 85.0, 'role': 65.71201272871917, 'eff': 24.343675417661096, 'team': 28.719172633253777, 'ped': 46.0}"
00-0034860,2024,,dynasty,WR,58.44793953858394,-0.7681893396976776,1,"{'proj3': 54.59427207637232, 'age_score': 90.0, 'role': 52.02863961813842, 'eff': 41.288782816229116, 'team': 29.037390612569613, 'ped': 86.0}"
00-0034867,2024,,dynasty,WR,56.023202863961814,-3.192926014319802,1,"{'proj3': 49.28400954653938, 'age_score': 90.0, 'role': 36.0381861575179, 'eff': 38.48448687350835, 'team': 59.18854415274463, 'ped': 99.6}"
00-0034928,2024,,dynasty,WR,49.26353221957041,-9.952596658711208,3,"{'proj3': 35.47136038186157, 'age_score': 95.0, 'role': 40.572792362768496, 'eff': 35.68019093078759, 'team': 42.243436754176614, 'ped': 56.0}"
00-0034960,2024,,dynasty,WR,57.56631344470963,-1.6498154335719875,1,"{'proj3': 43.85441527446301, 'age_score': 95.0, 'role': 62.450278440731914, 'eff': 47.13603818615752, 'team': 38.26571201272872, 'ped': 63.6}"
00-0035021,2024,,dynasty,WR,64.46937151949086,5.253242641209248,1,"{'proj3': 51.10381861575179, 'age_score': 95.0, 'role': 57.836117740652355, 'eff': 61.097852028639615, 'team': 59.8249801113763, 'ped': 100.0}"
00-0035045,2024,,dynasty,WR,57.002983293556085,-2.213145584725531,1,"{'proj3': 50.32816229116945, 'age_score': 95.0, 'role': 39.69769291964996, 'eff': 48.86634844868735, 'team': 22.673031026252985, 'ped': 100.0}"
00-0035101,2024,,dynasty,WR,53.3868337311058,-5.829295147175813,2,"{'proj3': 42.06443914081146, 'age_score': 95.0, 'role': 16.308671439936358, 'eff': 42.30310262529833, 'team': 82.41845664280032, 'ped': 100.0}"
00-0035140,2024,,dynasty,WR,48.793953858392996,-10.42217501988862,3,"{'proj3': 39.588305489260144, 'age_score': 100.0, 'role': 30.708035003977727, 'eff': 17.899761336515514, 'team': 38.106603023070804, 'ped': 100.0}"
00-0035164,2024,,dynasty,WR,65.34592521877487,6.12979634049325,1,"{'proj3': 61.66467780429595, 'age_score': 90.0, 'role': 27.128082736674617, 'eff': 64.31980906921241, 'team': 86.55529037390613, 'ped': 96.8}"
00-0035208,2024,,dynasty,WR,59.25727128082737,0.04114240254575208,1,"{'proj3': 49.0453460620525, 'age_score': 95.0, 'role': 49.005568814638025, 'eff': 44.09307875894988, 'team': 59.34765314240254, 'ped': 84.0}"
00-0035215,2024,,dynasty,WR,53.326162291169446,-5.88996658711217,2,"{'proj3': 54.95226730310262, 'age_score': 100.0, 'role': 0.31821797931583135, 'eff': 48.50835322195704, 'team': 39.618138424821005, 'ped': 41.6}"
00-0035216,2024,,dynasty,WR,57.582642800318226,-1.63348607796339,1,"{'proj3': 49.13484486873509, 'age_score': 90.0, 'role': 61.73428798727128, 'eff': 47.315035799522676, 'team': 38.50437549721559, 'ped': 29.200000000000003}"
00-0035297,2024,,dynasty,WR,50.98525218774861,-8.230876690533009,3,"{'proj3': 48.21002386634844, 'age_score': 95.0, 'role': 17.18377088305489, 'eff': 30.01193317422434, 'team': 68.65552903739062, 'ped': 27.200000000000003}"
00-0035298,2024,,dynasty,WR,55.48826571201273,-3.7278631662688824,2,"{'proj3': 45.28639618138425, 'age_score': 95.0, 'role': 14.399363564041368, 'eff': 46.957040572792366, 'team': 88.14638027048528, 'ped': 100.0}"
00-0035341,2024,,dynasty,WR,53.024860779634054,-6.191268098647562,2,"{'proj3': 54.08711217183772, 'age_score': 90.0, 'role': 18.536197295147176, 'eff': 32.279236276849645, 'team': 39.53858392999204, 'ped': 100.0}"
00-0035359,2024,,dynasty,WR,59.66348448687351,0.4473556085918915,1,"{'proj3': 55.190930787589494, 'age_score': 85.0, 'role': 47.41447891805887, 'eff': 50.11933174224343, 'team': 42.24343675417661, 'ped': 100.0}"
00-0035399,2024,,dynasty,WR,45.220167064439146,-13.99596181384247,4,"{'proj3': 40.87112171837708, 'age_score': 95.0, 'role': 8.750994431185363, 'eff': 22.13603818615752, 'team': 31.980906921241047, 'ped': 100.0}"
00-0035406,2024,,dynasty,WR,63.04733492442323,3.8312060461416166,1,"{'proj3': 49.34367541766109, 'age_score': 100.0, 'role': 64.12092283214001, 'eff': 46.18138424821002, 'team': 53.77883850437549, 'ped': 100.0}"
00-0035414,2024,,dynasty,WR,57.01292760540971,-2.203201272871908,1,"{'proj3': 49.343675417661096, 'age_score': 95.0, 'role': 39.0612569610183, 'eff': 39.20047732696897, 'team': 50.51710421638822, 'ped': 100.0}"
00-0035457,2024,,dynasty,WR,45.61972951471758,-13.59639936356404,4,"{'proj3': 32.81622911694511, 'age_score': 90.0, 'role': 45.266507557677016, 'eff': 16.46778042959427, 'team': 31.901352426412092, 'ped': 100.0}"
00-0035480,2024,,dynasty,WR,60.05011933174225,0.8339904534606362,1,"{'proj3': 61.485680190930786, 'age_score': 90.0, 'role': 32.37867939538584, 'eff': 41.05011933174224, 'team': 49.16467780429594, 'ped': 100.0}"
00-0035500,2024,,dynasty,WR,46.0554892601432,-13.160639618138418,4,"{'proj3': 30.63842482100239, 'age_score': 100.0, 'role': 7.5576770087509955, 'eff': 28.579952267303106, 'team': 76.84964200477327, 'ped': 100.0}"
00-0035510,2024,,dynasty,WR,57.17640731901353,-2.039721559268088,1,"{'proj3': 51.968973747016705, 'age_score': 95.0, 'role': 45.50517104216388, 'eff': 37.58949880668258, 'team': 29.03739061256961, 'ped': 96.4}"
00-0035527,2024,,dynasty,WR,33.84252346857597,-25.373605409705647,4,"{'proj3': 27.297136038186153, 'age_score': 95.0, 'role': 3.1821797931583133, 'eff': 13.245823389021478, 'team': 7.4781225139220355, 'ped': 31.200000000000003}"
00-0035529,2024,,dynasty,WR,33.267839299920446,-25.94828957836117,4,"{'proj3': 19.928400954653938, 'age_score': 90.0, 'role': 9.94431185361973, 'eff': 11.038186157517899, 'team': 35.95863166268894, 'ped': 54.4}"
00-0035535,2024,,dynasty,WR,54.68191089896579,-4.534217979315827,2,"{'proj3': 40.96062052505967, 'age_score': 95.0, 'role': 50.039777247414484, 'eff': 41.94510739856801, 'team': 36.913285600636435, 'ped': 97.2}"
00-0035544,2024,,dynasty,WR,37.74701034208433,-21.469118536197286,4,"{'proj3': 22.762529832935563, 'age_score': 90.0, 'role': 10.34208432776452, 'eff': 23.150357995226727, 'team': 39.45902943516308, 'ped': 95.2}"
00-0035593,2024,,dynasty,WR,44.84023866348449,-14.375890214797124,4,"{'proj3': 33.56205250596659, 'age_score': 95.0, 'role': 5.966587112171837, 'eff': 42.482100238663485, 'team': 48.6873508353222, 'ped': 58.0}"
00-0035602,2024,,dynasty,WR,45.40878122513922,-13.807347653142394,4,"{'proj3': 31.414081145584724, 'age_score': 90.0, 'role': 36.435958631662686, 'eff': 24.522673031026255, 'team': 58.79077167859984, 'ped': 52.800000000000004}"
00-0035621,2024,,dynasty,WR,56.51193635640415,-2.7041925218774665,1,"{'proj3': 50.298329355608594, 'age_score': 90.0, 'role': 30.071599045346062, 'eff': 50.9546539379475, 'team': 66.66666666666667, 'ped': 52.400000000000006}"
00-0035639,2024,,dynasty,WR,42.562959427207645,-16.65316945107397,4,"{'proj3': 34.278042959427204, 'age_score': 95.0, 'role': 7.875894988066825, 'eff': 26.610978520286395, 'team': 52.267303102625306, 'ped': 34.0}"
00-0035640,2024,,dynasty,WR,57.250504375497215,-1.9656245027844008,1,"{'proj3': 48.92601431980907, 'age_score': 100.0, 'role': 24.3436754176611, 'eff': 49.76133651551312, 'team': 80.7478122513922, 'ped': 30.400000000000006}"
00-0035645,2024,,dynasty,WR,48.56942402545743,-10.646704852824186,3,"{'proj3': 46.98687350835322, 'age_score': 95.0, 'role': 14.001591089896579, 'eff': 41.46778042959427, 'team': 30.9466984884646, 'ped': 9.599999999999994}"
00-0035659,2024,,dynasty,WR,59.216128878281616,0.0,1,"{'proj3': 59.03937947494033, 'age_score': 90.0, 'role': 33.969769291964994, 'eff': 58.65155131264917, 'team': 51.07398568019093, 'ped': 4.400000000000006}"
00-0035662,2024,,dynasty,WR,48.03202068416866,-11.184108194112959,3,"{'proj3': 26.282816229116946, 'age_score': 95.0, 'role': 58.31344470962609, 'eff': 17.00477326968974, 'team': 60.30230708035003, 'ped': 100.0}"
00-0035676,2024,,dynasty,WR,45.17064439140812,-14.045484486873498,4,"{'proj3': 31.085918854415276, 'age_score': 95.0, 'role': 1.1137629276054097, 'eff': 32.81622911694511, 'team': 80.66825775656325, 'ped': 100.0}"
00-0035701,2024,,dynasty,WR,59.998806682577566,0.7826778042959504,1,"{'proj3': 50.328162291169456, 'age_score': 100.0, 'role': 53.619729514717584, 'eff': 48.80668257756564, 'team': 21.479713603818613, 'ped': 100.0}"
00-0035703,2024,,dynasty,WR,54.918456642800315,-4.297672235481301,2,"{'proj3': 45.43556085918854, 'age_score': 95.0, 'role': 5.8870326173428795, 'eff': 57.39856801909308, 'team': 75.01988862370725, 'ped': 100.0}"
00-0035719,2024,,dynasty,WR,57.40675576770087,-1.8093731105807436,1,"{'proj3': 47.97136038186157, 'age_score': 90.0, 'role': 56.801909307875896, 'eff': 45.94272076372315, 'team': 36.43595863166269, 'ped': 75.2}"
00-0035869,2024,,dynasty,WR,60.92828162291169,1.7121527446300746,1,"{'proj3': 54.05727923627685, 'age_score': 95.0, 'role': 62.848050914876694, 'eff': 36.575178997613364, 'team': 51.312649164677815, 'ped': 60.0}"
00-0035876,2024,,dynasty,WR,51.326039777247416,-7.890089101034199,3,"{'proj3': 32.846062052505964, 'age_score': 95.0, 'role': 53.937947494033416, 'eff': 20.763723150357997, 'team': 71.5194908512331, 'ped': 99.2}"
00-0035891,2024,,dynasty,WR,65.19225139220366,5.976122513922043,1,"{'proj3': 51.93914081145585, 'age_score': 95.0, 'role': 57.75656324582339, 'eff': 71.95704057279237, 'team': 43.993635640413686, 'ped': 96.0}"
00-0035934,2024,,dynasty,WR,45.410953062848044,-13.805175815433572,4,"{'proj3': 34.099045346062056, 'age_score': 100.0, 'role': 6.125696101829753, 'eff': 18.73508353221957, 'team': 75.97454256165473, 'ped': 90.8}"
00-0035976,2024,,dynasty,WR,48.414927605409716,-10.8012012728719,3,"{'proj3': 43.88424821002387, 'age_score': 95.0, 'role': 9.705648369132856, 'eff': 37.47016706443914, 'team': 30.469371519490853, 'ped': 88.4}"
00-0036080,2024,,dynasty,WR,49.137742243436755,-10.078386634844861,3,"{'proj3': 35.381861575179, 'age_score': 95.0, 'role': 11.853619729514719, 'eff': 53.28162291169451, 'team': 52.2673031026253, 'ped': 85.2}"
00-0036133,2024,,dynasty,WR,55.21165950676213,-4.004469371519484,2,"{'proj3': 47.43436754176611, 'age_score': 95.0, 'role': 30.230708035003982, 'eff': 39.976133651551315, 'team': 59.98408910103421, 'ped': 83.6}"
00-0036165,2024,,dynasty,WR,63.25461734287987,4.038488464598252,1,"{'proj3': 49.28400954653938, 'age_score': 95.0, 'role': 52.50596658711217, 'eff': 52.446300715990446, 'team': 90.37390612569611, 'ped': 82.4}"
00-0036176,2024,,dynasty,WR,63.50335560859189,4.287226730310273,1,"{'proj3': 45.226730310262525, 'age_score': 100.0, 'role': 64.75735879077168, 'eff': 51.968973747016705, 'team': 78.28162291169451, 'ped': 80.8}"
00-0036182,2024,,dynasty,WR,43.31612728719172,-15.900001591089897,4,"{'proj3': 36.90334128878281, 'age_score': 95.0, 'role': 0.0, 'eff': 25.29832935560859, 'team': 50.91487669053301, 'ped': 73.2}"
00-0036183,2024,,dynasty,WR,59.60795863166268,0.3918297533810673,1,"{'proj3': 49.40334128878281, 'age_score': 95.0, 'role': 56.404136833731116, 'eff': 42.95942720763723, 'team': 53.858392999204455, 'ped': 72.4}"
00-0036196,2024,,dynasty,WR,57.964752585521076,-1.2513762927605399,1,"{'proj3': 55.220763723150355, 'age_score': 95.0, 'role': 23.468575974542564, 'eff': 44.09307875894988, 'team': 67.85998408910103, 'ped': 66.4}"
00-0036219,2024,,dynasty,WR,50.815454256165474,-8.400674622116142,3,"{'proj3': 32.517899761336515, 'age_score': 100.0, 'role': 45.6642800318218, 'eff': 27.2673031026253, 'team': 70.00795544948289, 'ped': 65.6}"
00-0036233,2024,,dynasty,WR,48.17324900556882,-11.042879872712795,3,"{'proj3': 40.06563245823389, 'age_score': 95.0, 'role': 25.934765314240256, 'eff': 31.085918854415276, 'team': 38.02704852824184, 'ped': 64.4}"
00-0036247,2024,,dynasty,WR,52.82857120127288,-6.387557677008736,2,"{'proj3': 48.92601431980907, 'age_score': 100.0, 'role': 0.954653937947494, 'eff': 52.326968973747015, 'team': 50.198886237072394, 'ped': 58.4}"
00-0036252,2024,,dynasty,WR,42.96135401750198,-16.254774860779634,4,"{'proj3': 30.578758949880665, 'age_score': 100.0, 'role': 31.583134447096256, 'eff': 17.24343675417661, 'team': 25.855210819411298, 'ped': 53.199999999999996}"
00-0036254,2024,,dynasty,WR,58.76033731105808,-0.4557915672235353,1,"{'proj3': 43.37708830548926, 'age_score': 100.0, 'role': 59.90453460620525, 'eff': 46.77804295942721, 'team': 57.3587907716786, 'ped': 46.4}"
00-0036255,2024,,dynasty,WR,44.72168655529037,-14.494442322991247,4,"{'proj3': 31.83174224343675, 'age_score': 100.0, 'role': 17.18377088305489, 'eff': 20.16706443914081, 'team': 71.5194908512331, 'ped': 46.0}"
00-0036259,2024,,dynasty,WR,48.97207000795545,-10.244058870326164,3,"{'proj3': 42.21360381861575, 'age_score': 95.0, 'role': 33.333333333333336, 'eff': 32.57756563245823, 'team': 30.62848050914877, 'ped': 35.2}"
00-0036261,2024,,dynasty,WR,42.430100238663485,-16.78602863961813,4,"{'proj3': 32.18973747016707, 'age_score': 100.0, 'role': 2.8639618138424816, 'eff': 40.811455847255374, 'team': 29.355608591885442, 'ped': 31.599999999999994}"
00-0036268,2024,,dynasty,WR,46.611972951471756,-12.60415592680986,4,"{'proj3': 34.99403341288783, 'age_score': 95.0, 'role': 29.992044550517104, 'eff': 33.233890214797135, 'team': 16.14956245027844, 'ped': 100.0}"
00-0036271,2024,,dynasty,WR,53.47056483691329,-5.7455640413683255,2,"{'proj3': 43.61575178997613, 'age_score': 100.0, 'role': 34.28798727128083, 'eff': 30.1909307875895, 'team': 47.89180588703261, 'ped': 100.0}"
00-0036277,2024,,dynasty,WR,57.027446300715994,-2.188682577565622,1,"{'proj3': 49.61217183770883, 'age_score': 100.0, 'role': 34.28798727128083, 'eff': 43.55608591885441, 'team': 35.79952267303103, 'ped': 100.0}"
00-0036309,2024,,dynasty,WR,55.645584725537,-3.570544152744617,2,"{'proj3': 41.67661097852029, 'age_score': 100.0, 'role': 44.78918058870326, 'eff': 43.55608591885442, 'team': 38.902147971360385, 'ped': 100.0}"
00-0036322,2024,,dynasty,WR,54.323723150358,-4.892405727923617,2,"{'proj3': 48.478520286396176, 'age_score': 95.0, 'role': 28.957836117740655, 'eff': 47.25536992840095, 'team': 42.00477326968974, 'ped': 52.0}"
