season,week,def_team,position,player_name,player_team,fpts,player_id
2024,13,CLE,TE,N.Adkins,DEN,2.6,00-0038783
2024,13,CLE,RB,J.McLaughlin,DEN,9.4,00-0038794
2024,13,MIA,RB,E.Wilson,GB,2.0,00-0038797
2024,13,HOU,TE,B.Strange,JAX,2.4,00-0038935
2024,13,DAL,WR,J.Hyatt,NYG,2.8,00-0038938
2024,13,CLE,WR,M.Mims,DEN,19.9,00-0038976
2024,13,JAX,WR,T.Dell,HOU,3.3,00-0038977
2024,13,ARI,WR,J.Addison,MIN,9.4,00-0038994
2024,13,MIA,TE,T.Kraft,GB,13.8,00-0038996
2024,13,WAS,RB,T.Spears,TEN,0.3,00-0039032
2024,13,GB,RB,D.Achane,MIA,21.0,00-0039040
2024,13,MIN,TE,E.Higgins,ARI,4.3,00-0039041
2024,13,CAR,WR,T.Palmer,TB,0.0,00-0039052
2024,13,NYG,WR,J.Mingo,DAL,1.2,00-0039062
2024,13,PHI,WR,Z.Flowers,BAL,10.1,00-0039064
2024,13,CHI,TE,S.LaPorta,DET,15.6,00-0039065
2024,13,KC,TE,M.Mayer,LV,1.5,00-0039066
2024,13,NO,WR,P.Nacua,LA,17.3,00-0039075
2024,13,CHI,RB,J.Gibbs,DET,10.4,00-0039139
2024,13,MIA,WR,J.Reed,GB,19.7,00-0039146
2024,13,TB,QB,B.Young,CAR,23.62,00-0039150
2024,13,WAS,QB,W.Levis,TEN,16.18,00-0039152
2024,13,JAX,QB,C.Stroud,HOU,14.38,00-0039163
2024,13,NE,QB,A.Richardson,IND,21.16,00-0039164
2024,13,NYJ,RB,Z.Charbonnet,SEA,12.1,00-0039165
2024,13,DAL,WR,M.Nabers,NYG,15.3,00-0039337
2024,13,KC,TE,B.Bowers,LV,30.2,00-0039338
2024,13,TB,WR,X.Legette,CAR,9.3,00-0039342
2024,13,TB,RB,J.Brooks,CAR,7.1,00-0039344
2024,13,TEN,WR,L.McCaffrey,WAS,3.3,00-0039355
2024,13,JAX,TE,C.Stover,HOU,1.4,00-0039359
2024,13,CAR,RB,B.Irving,TB,27.5,00-0039361
2024,13,BUF,RB,I.Guerendo,SF,8.6,00-0039363
2024,13,CLE,RB,A.Estime,DEN,1.2,00-0039373
2024,13,DEN,WR,J.Thrash,CLE,3.1,00-0039379
2024,13,DAL,RB,T.Tracy,NYG,14.5,00-0039384
2024,13,ATL,RB,K.Vidal,LAC,2.0,00-0039391
2024,13,CLE,WR,D.Vele,DEN,2.6,00-0039424
2024,13,CLE,QB,B.Nix,DEN,12.16,00-0039732
2024,13,MIN,TE,T.Reiman,ARI,1.9,00-0039737
2024,13,NO,RB,B.Corum,LA,4.2,00-0039738
2024,13,BAL,RB,W.Shipley,PHI,0.4,00-0039746
2024,13,NYJ,TE,A.Barner,SEA,9.4,00-0039793
2024,13,SEA,RB,B.Allen,NYJ,4.7,00-0039794
2024,13,SEA,RB,I.Davis,NYJ,12.2,00-0039798
2024,13,DAL,TE,T.Johnson,NYG,10.4,00-0039847
2024,13,MIN,WR,M.Harrison,ARI,17.0,00-0039849
2024,13,IND,QB,D.Maye,NE,19.42,00-0039851
2024,13,CAR,WR,J.McMillan,TB,4.5,00-0039855
2024,13,CLE,WR,T.Franklin,DEN,4.8,00-0039868
2024,13,SF,RB,R.Davis,BUF,13.7,00-0039875
2024,13,GB,WR,M.Washington,MIA,2.8,00-0039880
2024,13,NE,WR,A.Mitchell,IND,0.0,00-0039890
2024,13,HOU,WR,B.Thomas,JAX,18.7,00-0039893
2024,13,LV,WR,X.Worthy,KC,10.4,00-0039894
2024,13,IND,WR,J.Polk,NE,0.0,00-0039907
2024,13,TEN,QB,J.Daniels,WAS,27.64,00-0039910
2024,13,TEN,TE,B.Sinnott,WAS,1.3,00-0039912
2024,13,ATL,WR,L.McConkey,LAC,20.7,00-0039915
2024,13,BUF,WR,R.Pearsall,SF,0.0,00-0039916
2024,13,DET,QB,C.Williams,CHI,26.14,00-0039918
2024,13,DET,WR,R.Odunze,CHI,4.5,00-0039919
2024,13,SEA,WR,M.Corley,NYJ,0.8,00-0039920
2024,13,MIN,RB,T.Benson,ARI,2.0,00-0039921
2024,14,MIA,QB,A.Rodgers,NYJ,17.56,00-0023459
2024,14,BUF,QB,M.Stafford,LA,20.8,00-0026498
2024,14,CLE,QB,R.Wilson,PIT,16.02,00-0029263
2024,14,MIN,QB,K.Cousins,ATL,9.76,00-0029604
2024,14,PHI,WR,A.Thielen,CAR,19.2,00-0030035
2024,14,SF,WR,K.Allen,CHI,6.0,00-0030279
2024,14,LAC,TE,T.Kelce,KC,9.5,00-0030506
2024,14,LAC,WR,D.Hopkins,KC,13.2,00-0030564
2024,14,ARI,QB,G.Smith,SEA,13.32,00-0030565
2024,14,CLE,RB,C.Patterson,PIT,-0.9,00-0030578
2024,14,NYJ,WR,O.Beckham,MIA,1.1,00-0031235
2024,14,CIN,WR,B.Cooks,DAL,7.3,00-0031236
2024,14,NYG,QB,D.Carr,NO,11.96,00-0031280
2024,14,MIA,WR,D.Adams,NYJ,25.9,00-0031381
2024,14,LV,WR,M.Evans,TB,10.9,00-0031408
2024,14,PIT,QB,J.Winston,CLE,15.28,00-0031503
2024,14,LA,WR,A.Cooper,BUF,15.5,00-0031544
2024,14,CLE,TE,M.Pruitt,PIT,0.9,00-0031585
2024,14,KC,QB,T.Heinicke,LAC,1.2,00-0031800
2024,14,TB,RB,A.Abdullah,LV,0.8,00-0032104
2024,14,ARI,WR,T.Lockett,SEA,0.0,00-0032211
2024,14,LV,WR,S.Shepard,TB,10.3,00-0032385
2024,14,JAX,TE,N.Vannett,TEN,1.4,00-0032394
2024,14,CHI,QB,B.Allen,SF,-2.0,00-0032434
2024,14,BUF,WR,D.Robinson,LA,0.0,00-0032775
2024,14,JAX,WR,T.Boyd,TEN,1.7,00-0033009
2024,14,NYJ,WR,T.Hill,MIA,28.1,00-0033040
2024,14,CIN,RB,E.Elliott,DAL,1.6,00-0033045
2024,14,GB,QB,J.Goff,DET,22.02,00-0033106
2024,14,LA,WR,C.Samuel,BUF,3.6,00-0033282
2024,14,CHI,TE,G.Kittle,SF,21.1,00-0033288
2024,14,ATL,RB,A.Jones,MIN,16.4,00-0033293
2024,14,ATL,QB,N.Mullens,MIN,-0.2,00-0033319
2024,14,GB,WR,T.Patrick,DET,22.3,00-0033375
2024,14,ARI,TE,P.Brown,SEA,1.6,00-0033439
2024,14,LAC,RB,S.Perine,KC,2.9,00-0033526
2024,14,CLE,WR,M.Williams,PIT,6.6,00-0033536
2024,14,SEA,RB,J.Conner,ARI,22.2,00-0033553
2024,14,LA,WR,M.Hollins,BUF,15.7,00-0033555
2024,14,CHI,TE,E.Saubert,SF,1.4,00-0033576
2024,14,PHI,WR,D.Moore,CAR,4.5,00-0033589
2024,14,CIN,QB,C.Rush,DAL,13.82,00-0033662
2024,14,LAC,WR,J.Smith-Schuster,KC,5.1,00-0033857
2024,14,NYJ,TE,J.Smith,MIA,13.4,00-0033858
2024,14,LAC,QB,P.Mahomes,KC,14.1,00-0033873
2024,14,TEN,TE,E.Engram,JAX,7.3,00-0033881
2024,14,PIT,TE,D.Njoku,CLE,17.2,00-0033885
2024,14,SEA,WR,Z.Jones,ARI,2.3,00-0033891
2024,14,NYG,RB,A.Kamara,NO,12.9,00-0033906
2024,14,BUF,WR,C.Kupp,LA,20.2,00-0033908
2024,14,LAC,RB,K.Hunt,KC,3.9,00-0033923
2024,14,NYG,RB,J.Williams,NO,3.5,00-0033948
2024,14,NYJ,RB,J.Wilson,MIA,2.1,00-0034115
2024,14,KC,TE,W.Dissly,LAC,3.9,00-0034159
2024,14,KC,RB,G.Edwards,LAC,9.6,00-0034184
2024,14,MIA,TE,T.Conklin,NYJ,6.3,00-0034270
2024,14,NYG,WR,M.Valdes-Scantling,NO,9.1,00-0034272
2024,14,PIT,TE,J.Akins,CLE,2.4,00-0034364
2024,14,MIN,WR,R.McCloud,ATL,18.1,00-0034407
2024,14,NYG,WR,C.Wilson,NO,2.8,00-0034418
2024,14,MIA,WR,A.Lazard,NYJ,2.8,00-0034521
2024,14,DAL,TE,T.Hudson,CIN,2.9,00-0034613
2024,14,KC,WR,D.Chark,LAC,1.9,00-0034777
2024,14,PIT,RB,N.Chubb,CLE,4.8,00-0034791
2024,14,NYJ,TE,D.Smythe,MIA,0.0,00-0034798
2024,14,SF,WR,D.Moore,CHI,10.9,00-0034827
2024,14,DAL,TE,M.Gesicki,CIN,5.4,00-0034829
2024,14,JAX,WR,C.Ridley,TEN,12.9,00-0034837
2024,14,CAR,RB,S.Barkley,PHI,14.4,00-0034844
2024,14,LV,QB,B.Mayfield,TB,19.0,00-0034855
2024,14,LA,QB,J.Allen,BUF,51.88,00-0034857
2024,14,NYG,WR,D.Pettis,NO,0.0,00-0034860
2024,14,ATL,QB,S.Darnold,MIN,34.58,00-0034869
2024,14,TB,WR,J.Meyers,LV,13.7,00-0034960
2024,14,NYG,TE,F.Moreau,NO,6.0,00-0034981
2024,14,SEA,QB,K.Murray,ARI,17.96,00-0035228
2024,14,ATL,TE,T.Hockenson,MIN,8.5,00-0035229
2024,14,ATL,TE,J.Oliver,MIN,3.6,00-0035249
2024,14,NO,RB,D.Singletary,NYG,0.8,00-0035250
2024,14,JAX,RB,T.Pollard,TEN,14.4,00-0035261
2024,14,CLE,WR,S.Miller,PIT,6.8,00-0035298
2024,14,SEA,WR,G.Dortch,ARI,1.5,00-0035500
2024,14,NO,WR,D.Slayton,NYG,4.7,00-0035535
2024,14,LA,RB,T.Johnson,BUF,13.5,00-0035537
2024,14,SF,RB,T.Homer,CHI,4.1,00-0035594
2024,14,DAL,TE,D.Sample,CIN,3.3,00-0035631
2024,14,ARI,WR,D.Metcalf,SEA,8.9,00-0035640
2024,14,ARI,TE,N.Fant,SEA,4.8,00-0035644
2024,14,CAR,WR,A.Brown,PHI,8.3,00-0035676
2024,14,GB,RB,D.Montgomery,DET,19.4,00-0035685
2024,14,LA,TE,D.Knox,BUF,1.5,00-0035689
2024,14,DET,RB,J.Jacobs,GB,24.6,00-0035700
2024,14,NO,QB,D.Lock,NYG,14.98,00-0035704
2024,14,CHI,WR,D.Samuel,SF,5.5,00-0035719
2024,14,CHI,RB,P.Taylor,SF,8.5,00-0035973
2024,14,NYG,TE,J.Johnson,NO,15.0,00-0036040
2024,14,PIT,WR,J.Proche,CLE,3.8,00-0036133
2024,14,CIN,RB,R.Dowdle,DAL,15.1,00-0036139
2024,14,JAX,WR,N.Westbrook-Ikhine,TEN,2.9,00-0036182
2024,14,NYJ,QB,T.Tagovailoa,MIA,23.54,00-0036212
2024,14,BUF,TE,C.Parkinson,LA,2.1,00-0036244
2024,14,SF,WR,C.Johnson,CHI,1.6,00-0036254
2024,14,CHI,WR,J.Jennings,SF,28.0,00-0036259
2024,14,DET,QB,J.Love,GB,14.54,00-0036264
2024,14,SF,RB,D.Swift,CHI,5.0,00-0036275
2024,14,SF,RB,D.Evans,CHI,0.3,00-0036297
2024,14,MIN,WR,D.Mooney,ATL,20.2,00-0036309
2024,14,ATL,WR,J.Jefferson,MIN,32.2,00-0036322
2024,14,TEN,WR,D.Duvernay,JAX,3.1,00-0036331
2024,14,KC,QB,J.Herbert,LAC,13.72,00-0036355
2024,14,CIN,WR,C.Lamb,DAL,21.4,00-0036358
2024,14,KC,WR,J.Reagor,LAC,1.4,00-0036387
2024,14,CAR,QB,J.Hurts,PHI,24.22,00-0036389
2024,14,PIT,WR,J.Jeudy,CLE,17.4,00-0036407
2024,14,DAL,WR,T.Higgins,CIN,4.3,00-0036410
2024,14,ATL,RB,C.Akers,MIN,3.7,00-0036414
2024,14,CLE,WR,V.Jefferson,PIT,8.0,00-0036415
2024,14,MIN,TE,C.Woerner,ATL,2.1,00-0036429
2024,14,DAL,QB,J.Burrow,CIN,24.56,00-0036442
2024,14,CHI,RB,K.Vaughn,SF,0.4,00-0036450
2024,14,PHI,RB,C.Hubbard,CAR,20.7,00-0036555
2024,14,NYJ,WR,J.Waddle,MIA,20.9,00-0036613
2024,14,LAC,TE,N.Gray,KC,6.6,00-0036637
2024,14,GB,TE,B.Wright,DET,0.0,00-0036754
2024,14,BUF,WR,T.Atwell,LA,7.5,00-0036849
2024,14,CLE,RB,N.Harris,PIT,11.3,00-0036893
2024,14,CLE,TE,P.Freiermuth,PIT,13.8,00-0036894
2024,14,DAL,WR,J.Chase,CIN,45.1,00-0036900
2024,14,DAL,RB,K.Herbert,CIN,2.1,00-0036906
2024,14,CAR,WR,D.Smith,PHI,13.7,00-0036912
2024,14,CAR,RB,K.Gainwell,PHI,5.3,00-0036919
2024,14,TB,WR,T.Marshall,LV,1.6,00-0036955
2024,14,GB,WR,A.St. Brown,DET,10.3,00-0036963
2024,14,MIN,TE,K.Pitts,ATL,2.4,00-0036970
2024,14,TEN,QB,M.Jones,JAX,5.1,00-0036972
2024,14,TEN,RB,T.Etienne,JAX,11.0,00-0036973
2024,14,PIT,WR,E.Moore,CLE,6.4,00-0036980
2024,14,KC,WR,J.Palmer,LAC,13.8,00-0036988
2024,14,BUF,TE,H.Long,LA,6.0,00-0037004
2024,14,PHI,TE,T.Tremble,CAR,7.3,00-0037005
2024,14,CAR,TE,G.Calcaterra,PHI,10.6,00-0037086
2024,14,LAC,RB,I.Pacheco,KC,8.1,00-0037197
2024,14,CLE,RB,J.Warren,PIT,9.2,00-0037228
2024,14,NYG,WR,K.Austin,NO,1.5,00-0037231
2024,14,MIN,WR,D.London,ATL,12.0,00-0037238
2024,14,GB,WR,J.Williams,DET,13.0,00-0037240
2024,14,LA,RB,J.Cook,BUF,4.9,00-0037248
2024,14,LV,RB,R.White,TB,24.9,00-0037256
2024,14,LA,WR,K.Shakir,BUF,21.6,00-0037261
2024,14,MIN,RB,T.Allgeier,ATL,12.3,00-0037263
2024,14,PIT,RB,J.Ford,CLE,7.7,00-0037267
2024,14,PIT,WR,M.Woods,CLE,2.2,00-0037300
2024,14,KC,TE,S.Smartt,LAC,8.4,00-0037475
2024,14,PHI,WR,D.Thompkins,CAR,1.7,00-0037487
2024,14,TB,RB,S.McCormick,LV,10.9,00-0037509
2024,14,KC,TE,T.Fisk,LAC,1.0,00-0037654
2024,14,CIN,WR,J.Tolbert,DAL,0.0,00-0037666
2024,14,MIA,WR,G.Wilson,NYJ,18.4,00-0037740
2024,14,CAR,WR,J.Dotson,PHI,1.5,00-0037741
2024,14,SEA,TE,T.McBride,ARI,14.0,00-0037744
2024,14,CIN,WR,K.Turpin,DAL,4.1,00-0037801
2024,14,MIA,TE,J.Ruckert,NYJ,0.0,00-0037805
2024,14,JAX,TE,C.Okonkwo,TEN,3.8,00-0037809
2024,14,CHI,QB,B.Purdy,SF,22.1,00-0037834
2024,14,CLE,WR,C.Austin,PIT,1.4,00-0037837
2024,14,BUF,RB,K.Williams,LA,23.7,00-0037840
2024,14,CIN,TE,J.Ferguson,DAL,6.2,00-0038041
2024,14,PIT,RB,P.Strong,CLE,2.9,00-0038098
2024,14,NO,TE,D.Bellinger,NYG,9.5,00-0038115
2024,14,NO,WR,W.Robinson,NYG,7.8,00-0038117
2024,14,TB,QB,D.Ridder,LV,4.34,00-0038122
2024,14,DET,WR,C.Watson,GB,13.4,00-0038124
2024,14,LV,TE,C.Otton,TB,10.0,00-0038129
2024,14,DET,WR,D.Wicks,GB,8.9,00-0038393
2024,14,SF,QB,T.Bagent,CHI,0.24,00-0038416
2024,14,MIN,RB,B.Robinson,ATL,20.1,00-0038542
2024,14,ARI,WR,J.Smith-Njigba,SEA,19.6,00-0038543
2024,14,KC,WR,Q.Johnston,LAC,15.8,00-0038544
2024,14,CIN,TE,L.Schoonmaker,DAL,4.2,00-0038547
2024,14,NYG,RB,K.Miller,NO,9.2,00-0038551
2024,14,TEN,RB,T.Bigsby,JAX,13.2,00-0038555
2024,14,CLE,TE,D.Washington,PIT,0.0,00-0038558
2024,14,SEA,WR,M.Wilson,ARI,13.7,00-0038559
2024,14,TB,WR,T.Tucker,LV,2.7,00-0038563
2024,14,KC,WR,D.Davis,LAC,2.1,00-0038573
2024,14,TB,QB,A.O'Connell,LV,6.76,00-0038579
2024,14,JAX,TE,J.Whyle,TEN,5.1,00-0038589
2024,14,DAL,RB,C.Brown,CIN,24.3,00-0038597
2024,14,TEN,WR,P.Washington,JAX,3.5,00-0038606
2024,14,DAL,WR,A.Iosivas,CIN,8.1,00-0038619
2024,14,ARI,RB,K.McIntosh,SEA,6.5,00-0038636
2024,14,DET,RB,C.Brooks,GB,0.3,00-0038685
2024,14,SEA,RB,E.Demercado,ARI,5.5,00-0038705
2024,14,PIT,TE,B.Whiteheart,CLE,0.0,00-0038710
2024,14,NYJ,TE,J.Hill,MIA,2.4,00-0038720
2024,14,DET,RB,E.Wilson,GB,0.7,00-0038797
2024,14,DET,TE,B.Sims,GB,1.2,00-0038809
2024,14,TEN,TE,B.Strange,JAX,3.1,00-0038935
2024,14,NO,WR,J.Hyatt,NYG,0.0,00-0038938
2024,14,LV,RB,S.Tucker,TB,4.7,00-0038951
2024,14,ATL,WR,J.Addison,MIN,39.3,00-0038994
2024,14,DET,TE,T.Kraft,GB,13.1,00-0038996
2024,14,NYG,QB,J.Haener,NO,-0.1,00-0038998
2024,14,JAX,RB,T.Spears,TEN,3.3,00-0039032
2024,14,NYJ,RB,D.Achane,MIA,18.9,00-0039040
2024,14,CIN,WR,J.Mingo,DAL,0.0,00-0039062
2024,14,GB,TE,S.LaPorta,DET,10.4,00-0039065
2024,14,TB,TE,M.Mayer,LV,13.8,00-0039066
2024,14,BUF,WR,P.Nacua,LA,41.8,00-0039075
2024,14,GB,RB,J.Gibbs,DET,19.3,00-0039139
2024,14,DET,WR,J.Reed,GB,0.0,00-0039146
2024,14,PHI,QB,B.Young,CAR,12.54,00-0039150
2024,14,JAX,QB,W.Levis,TEN,7.02,00-0039152
2024,14,ARI,RB,Z.Charbonnet,SEA,38.3,00-0039165
2024,14,CAR,WR,J.Wilson,PHI,0.0,00-0039236
2024,14,ARI,RB,G.Holani,SEA,0.9,00-0039299
2024,14,LAC,TE,B.Cupp,KC,0.0,00-0039316
2024,14,NO,WR,M.Nabers,NYG,14.9,00-0039337
2024,14,TB,TE,B.Bowers,LV,8.2,00-0039338
2024,14,PHI,WR,X.Legette,CAR,5.9,00-0039342
2024,14,PHI,RB,J.Brooks,CAR,-0.3,00-0039344
2024,14,PHI,TE,J.Sanders,CAR,0.0,00-0039356
2024,14,LV,RB,B.Irving,TB,2.8,00-0039361
2024,14,CHI,RB,I.Guerendo,SF,26.8,00-0039363
2024,14,CHI,WR,J.Cowing,SF,0.0,00-0039365
2024,14,NO,RB,T.Tracy,NYG,19.3,00-0039384
2024,14,KC,RB,K.Vidal,LAC,3.4,00-0039391
2024,14,CIN,WR,R.Flournoy,DAL,0.0,00-0039410
2024,14,NYG,TE,D.Holker,NO,2.0,00-0039613
2024,14,JAX,TE,D.Martin-Robinson,TEN,0.0,00-0039648
2024,14,JAX,WR,B.Oliver,TEN,2.6,00-0039650
2024,14,SEA,TE,T.Reiman,ARI,2.4,00-0039737
2024,14,BUF,RB,B.Corum,LA,3.4,00-0039738
2024,14,ARI,TE,A.Barner,SEA,2.3,00-0039793
2024,14,MIA,RB,B.Allen,NYJ,12.1,00-0039794
2024,14,MIA,RB,I.Davis,NYJ,15.7,00-0039798
2024,14,SEA,WR,M.Harrison,ARI,8.9,00-0039849
2024,14,LV,WR,J.McMillan,TB,21.9,00-0039855
2024,14,NYJ,RB,J.Wright,MIA,3.3,00-0039874
2024,14,NYJ,WR,M.Washington,MIA,0.0,00-0039880
2024,14,TEN,WR,B.Thomas,JAX,16.6,00-0039893
2024,14,LAC,WR,X.Worthy,KC,9.6,00-0039894
2024,14,CHI,WR,R.Pearsall,SF,1.5,00-0039916
2024,14,SF,QB,C.Williams,CHI,14.06,00-0039918
2024,14,SF,WR,R.Odunze,CHI,20.2,00-0039919
2024,14,SEA,RB,T.Benson,ARI,2.9,00-0039921
2024,15,JAX,QB,A.Rodgers,NYJ,30.06,00-0023459
2024,15,NYG,QB,J.Johnson,BAL,-0.1,00-0026300
2024,15,SF,QB,M.Stafford,LA,8.2,00-0026498
2024,15,PHI,QB,R.Wilson,PIT,8.42,00-0029263
2024,15,LV,QB,K.Cousins,ATL,6.48,00-0029604
2024,15,DAL,WR,A.Thielen,CAR,10.1,00-0030035
2024,15,NO,TE,Z.Ertz,WAS,4.5,00-0030061
2024,15,MIN,WR,K.Allen,CHI,20.2,00-0030279
2024,15,MIA,WR,R.Woods,HOU,3.2,00-0030431
2024,15,CLE,TE,T.Kelce,KC,6.7,00-0030506
2024,15,CLE,WR,D.Hopkins,KC,8.6,00-0030564
2024,15,GB,QB,G.Smith,SEA,4.46,00-0030565
2024,15,PHI,RB,C.Patterson,PIT,1.8,00-0030578
2024,15,CAR,WR,B.Cooks,DAL,6.4,00-0031236
2024,15,JAX,WR,D.Adams,NYJ,42.8,00-0031381
2024,15,LAC,WR,M.Evans,TB,36.9,00-0031408
2024,15,BUF,WR,A.Robinson,DET,0.0,00-0031428
2024,15,KC,QB,J.Winston,CLE,-0.36,00-0031503
2024,15,NYG,WR,N.Agholor,BAL,3.6,00-0031549
2024,15,HOU,RB,R.Mostert,MIA,5.1,00-0031687
2024,15,TB,QB,T.Heinicke,LAC,0.16,00-0031800
2024,15,NO,WR,J.Crowder,WAS,5.7,00-0031941
2024,15,ATL,RB,A.Abdullah,LV,19.6,00-0032104
2024,15,GB,WR,T.Lockett,SEA,3.2,00-0032211
2024,15,LAC,WR,S.Shepard,TB,2.6,00-0032385
2024,15,ARI,TE,A.Hooper,NE,6.8,00-0032392
2024,15,CIN,TE,N.Vannett,TEN,1.7,00-0032394
2024,15,NYG,RB,D.Henry,BAL,6.7,00-0032764
2024,15,SF,WR,D.Robinson,LA,0.0,00-0032775
2024,15,CLE,QB,C.Wentz,KC,0.8,00-0032950
2024,15,CIN,WR,T.Boyd,TEN,5.9,00-0033009
2024,15,HOU,WR,T.Hill,MIA,5.6,00-0033040
2024,15,CAR,RB,E.Elliott,DAL,5.1,00-0033045
2024,15,ARI,TE,H.Henry,NE,6.5,00-0033090
2024,15,BUF,QB,J.Goff,DET,41.06,00-0033106
2024,15,CHI,TE,J.Mundt,MIN,0.0,00-0033246
2024,15,DET,WR,C.Samuel,BUF,1.1,00-0033282
2024,15,LA,TE,G.Kittle,SF,10.1,00-0033288
2024,15,CHI,RB,A.Jones,MIN,18.6,00-0033293
2024,15,ARI,WR,K.Bourne,NE,7.4,00-0033307
2024,15,BUF,WR,T.Patrick,DET,13.0,00-0033375
2024,15,CLE,RB,S.Perine,KC,4.4,00-0033526
2024,15,PHI,WR,M.Williams,PIT,2.5,00-0033536
2024,15,NE,RB,J.Conner,ARI,30.8,00-0033553
2024,15,DET,WR,M.Hollins,BUF,1.7,00-0033555
2024,15,DAL,WR,D.Moore,CAR,3.9,00-0033589
2024,15,CAR,QB,C.Rush,DAL,19.06,00-0033662
2024,15,MIA,RB,D.Ogunbowale,HOU,3.5,00-0033854
2024,15,CLE,WR,J.Smith-Schuster,KC,7.7,00-0033857
2024,15,HOU,TE,J.Smith,MIA,19.8,00-0033858
2024,15,CLE,QB,P.Mahomes,KC,15.76,00-0033873
2024,15,NE,WR,Z.Jones,ARI,1.3,00-0033891
2024,15,MIA,RB,J.Mixon,HOU,10.6,00-0033897
2024,15,WAS,RB,A.Kamara,NO,17.0,00-0033906
2024,15,SF,WR,C.Kupp,LA,0.0,00-0033908
2024,15,CLE,RB,K.Hunt,KC,5.9,00-0033923
2024,15,NYJ,WR,J.Reynolds,JAX,0.0,00-0033943
2024,15,NO,RB,J.McNichols,WAS,1.4,00-0033955
2024,15,HOU,WR,R.Cracraft,MIA,1.6,00-0034054
2024,15,BAL,QB,T.Boyle,NYG,6.82,00-0034177
2024,15,TB,RB,G.Edwards,LAC,2.3,00-0034184
2024,15,DAL,RB,M.Boone,CAR,1.4,00-0034208
2024,15,WAS,WR,M.Valdes-Scantling,NO,8.8,00-0034272
2024,15,IND,WR,C.Sutton,DEN,12.2,00-0034348
2024,15,KC,TE,J.Akins,CLE,6.0,00-0034364
2024,15,MIA,TE,D.Schultz,HOU,3.3,00-0034383
2024,15,CLE,WR,J.Watson,KC,0.0,00-0034386
2024,15,LV,WR,R.McCloud,ATL,2.4,00-0034407
2024,15,WAS,WR,C.Wilson,NO,4.84,00-0034418
2024,15,CHI,WR,T.Sherfield,MIN,1.6,00-0034487
2024,15,JAX,WR,A.Lazard,NYJ,0.0,00-0034521
2024,15,TEN,TE,T.Hudson,CIN,1.9,00-0034613
2024,15,CHI,WR,B.Powell,MIN,2.2,00-0034646
2024,15,NYG,TE,M.Andrews,BAL,10.4,00-0034753
2024,15,CIN,QB,M.Rudolph,TEN,15.76,00-0034771
2024,15,TB,WR,D.Chark,LAC,3.6,00-0034777
2024,15,KC,RB,N.Chubb,CLE,2.1,00-0034791
2024,15,NYG,QB,L.Jackson,BAL,36.1,00-0034796
2024,15,HOU,TE,D.Smythe,MIA,1.8,00-0034798
2024,15,MIN,WR,D.Moore,CHI,15.0,00-0034827
2024,15,TEN,TE,M.Gesicki,CIN,6.7,00-0034829
2024,15,CIN,WR,C.Ridley,TEN,9.0,00-0034837
2024,15,PIT,RB,S.Barkley,PHI,9.4,00-0034844
2024,15,LAC,QB,B.Mayfield,TB,28.02,00-0034855
2024,15,DET,QB,J.Allen,BUF,41.28,00-0034857
2024,15,WAS,WR,D.Pettis,NO,4.4,00-0034860
2024,15,CHI,QB,S.Darnold,MIN,11.24,00-0034869
2024,15,ATL,WR,J.Meyers,LV,10.9,00-0034960
2024,15,ATL,RB,A.Mattison,LV,2.4,00-0034972
2024,15,NYG,RB,J.Hill,BAL,17.8,00-0034975
2024,15,WAS,TE,F.Moreau,NO,13.9,00-0034981
2024,15,NO,WR,O.Zaccheaus,WAS,6.6,00-0035208
2024,15,NE,QB,K.Murray,ARI,10.06,00-0035228
2024,15,CHI,TE,T.Hockenson,MIN,10.2,00-0035229
2024,15,BAL,RB,D.Singletary,NYG,13.1,00-0035250
2024,15,CIN,RB,T.Pollard,TEN,8.5,00-0035261
2024,15,PHI,WR,S.Miller,PIT,0.0,00-0035298
2024,15,IND,WR,L.Humphrey,DEN,0.0,00-0035406
2024,15,NE,WR,G.Dortch,ARI,9.6,00-0035500
2024,15,BAL,WR,D.Slayton,NYG,2.6,00-0035535
2024,15,DET,RB,T.Johnson,BUF,17.3,00-0035537
2024,15,MIN,RB,T.Homer,CHI,0.7,00-0035594
2024,15,TEN,TE,D.Sample,CIN,1.8,00-0035631
2024,15,GB,WR,D.Metcalf,SEA,5.8,00-0035640
2024,15,GB,TE,N.Fant,SEA,4.5,00-0035644
2024,15,NO,WR,T.McLaurin,WAS,26.3,00-0035659
2024,15,PIT,WR,A.Brown,PHI,25.0,00-0035676
2024,15,BUF,RB,D.Montgomery,DET,7.5,00-0035685
2024,15,DET,TE,D.Knox,BUF,6.2,00-0035689
2024,15,SEA,RB,J.Jacobs,GB,21.6,00-0035700
2024,15,LA,WR,D.Samuel,SF,4.9,00-0035719
2024,15,WAS,TE,J.Johnson,NO,3.2,00-0036040
2024,15,CAR,RB,R.Dowdle,DAL,14.9,00-0036139
2024,15,CIN,WR,M.Kinsey,TEN,2.1,00-0036176
2024,15,CIN,WR,N.Westbrook-Ikhine,TEN,2.9,00-0036182
2024,15,HOU,QB,T.Tagovailoa,MIA,3.84,00-0036212
2024,15,DEN,RB,J.Taylor,IND,12.1,00-0036223
2024,15,SF,TE,C.Parkinson,LA,4.1,00-0036244
2024,15,DEN,WR,M.Pittman,IND,9.8,00-0036252
2024,15,LA,WR,J.Jennings,SF,5.1,00-0036259
